ID_Contrato;Nome_Assessoria;Data_Envio_Assessoria;Dias_Em_Atraso_Inicial;Valor_Inadimplente_Inicial;Status_Cobranca;Score_Interno_Risco;Regiao_Cliente;ID_Pagamento;Numero_Parcela;Data_Vencimento;Data_Pagamento;Valor_Parcela;Valor_Pago;Forma_Pagamento;Indicador_Contemplado;Status_Parcela;Dias_Atraso_Efetivo;Classificacao_Risco;Taxa_Recuperacao_Percentual;Saldo_Devedor
CONTR_2026_09733;Vértice Asset & Cobrança;2026-03-04;131;10506.0;Acordo Firmado;26.0;Sudeste;PAG_0049330;9;2025-12-30;2025-12-29;600;600.0;Pix;Sim;Paga;0.0;Regular;5.711022272986865;9906.0
CONTR_2026_09733;Vértice Asset & Cobrança;2026-03-04;131;10506.0;Acordo Firmado;26.0;Sudeste;PAG_0083994;55;2025-02-25;2025-03-17;450;461.97;Boleto;Sim;Paga;20.0;Regular;4.3972015990862365;10044.03
CONTR_2026_09733;Vértice Asset & Cobrança;2026-03-04;131;10506.0;Acordo Firmado;26.0;Sudeste;PAG_0089535;55;2025-08-01;2025-07-30;450;450.0;Pix;Não;Paga;0.0;Regular;4.283266704740148;10056.0
CONTR_2026_09734;Acerta Crédito Integrado;2026-01-07;124;2798.76;Insucesso;67.0;Sudeste;PAG_0005366;43;2026-03-21;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;2798.76
CONTR_2026_09734;Acerta Crédito Integrado;2026-01-07;124;2798.76;Insucesso;67.0;Sudeste;PAG_0028538;42;2025-06-15;2025-06-15;600;600.0;Boleto;Sim;Paga;0.0;Regular;21.43806542897569;2198.76
CONTR_2026_09734;Acerta Crédito Integrado;2026-01-07;124;2798.76;Insucesso;67.0;Sudeste;PAG_0036092;50;2026-01-05;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;2798.76
CONTR_2026_09734;Acerta Crédito Integrado;2026-01-07;124;2798.76;Insucesso;67.0;Sudeste;PAG_0044006;35;2026-01-23;2026-02-15;600;616.55;Boleto;Não;Paga;23.0;Regular;22.029398733724932;2182.21
CONTR_2026_09734;Acerta Crédito Integrado;2026-01-07;124;2798.76;Insucesso;67.0;Sudeste;PAG_0045987;33;2025-03-31;2025-04-09;850;869.52;Boleto;Sim;Paga;9.0;Regular;31.068044419671565;1929.2400000000002
CONTR_2026_09734;Acerta Crédito Integrado;2026-01-07;124;2798.76;Insucesso;67.0;Sudeste;PAG_0060442;47;2026-01-18;2026-01-15;850;850.0;Boleto;Não;Paga;0.0;Regular;30.37059269104889;1948.7600000000002
CONTR_2026_09734;Acerta Crédito Integrado;2026-01-07;124;2798.76;Insucesso;67.0;Sudeste;PAG_0070825;39;2025-04-05;2025-04-03;1200;1200.0;Boleto;Sim;Paga;0.0;Regular;42.87613085795138;1598.7600000000002
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0011619;8;2025-05-28;2025-06-27;450;463.46;Pix;Não;Paga;30.0;Regular;15.014594732937445;2623.27
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0012428;25;2026-03-09;;450;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;3086.73
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0016820;48;2026-02-26;2026-02-21;1200;1200.0;Débito Automático;Não;Paga;0.0;Regular;38.87609217521455;1886.73
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0028106;3;2025-06-25;2025-07-22;600;617.35;Boleto;Não;Paga;27.0;Regular;20.00012958697392;2469.38
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0029958;2;2026-03-02;2026-02-27;450;450.0;Boleto;Não;Paga;0.0;Regular;14.578534565705455;2636.73
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0032412;7;2025-04-17;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;3086.73
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0035975;58;2026-02-07;2026-03-04;450;462.71;Boleto;Sim;Paga;25.0;Regular;14.990297175327935;2624.02
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0041914;24;2025-07-10;2025-07-09;1200;1200.0;Boleto;Não;Paga;0.0;Regular;38.87609217521455;1886.73
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0057657;11;2025-11-13;;600;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;3086.73
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0074486;11;2026-03-24;2026-04-24;850;875.7;Pix;Não;Paga;31.0;Regular;28.369828264862818;2211.0299999999997
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0087286;30;2025-02-19;2025-02-28;600;613.78;Boleto;Não;Paga;9.0;Regular;19.884473212752653;2472.95
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0095133;30;2025-02-16;2025-02-16;600;600.0;Boleto;Não;Paga;0.0;Regular;19.438046087607276;2486.73
CONTR_2026_09735;Acerta Crédito Integrado;2026-04-29;43;3086.73;Em Aberto;57.0;Nordeste;PAG_0095958;46;2026-02-18;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;3086.73
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0007875;46;2025-07-01;2025-08-04;600;618.73;Débito Automático;Sim;Paga;34.0;Regular;10.317445759747072;5378.200000000001
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0008272;39;2025-06-04;;1200;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;5996.93
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0008800;41;2026-02-05;2026-04-18;1500;1565.64;Pix;Não;Paga;72.0;Regular;26.107358264978913;4431.29
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0011690;1;2025-10-03;2025-10-01;850;850.0;Boleto;Não;Paga;0.0;Regular;14.17391898854914;5146.93
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0021447;36;2025-10-02;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;5996.93
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0025121;45;2025-12-29;2025-12-28;450;450.0;Pix;Não;Paga;0.0;Regular;7.503839464526016;5546.93
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0068093;55;2025-09-05;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;5996.93
CONTR_2026_09736;Nexus Mediação Financeira;2026-02-27;49;5996.93;Acordo Firmado;25.0;Nordeste;PAG_0077841;17;2025-04-06;2025-04-30;450;462.56;Pix;Não;Paga;24.0;Regular;7.713279961580341;5534.37
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0007209;47;2026-03-11;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;6670.42
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0040820;15;2025-10-02;2025-09-28;1200;1200.0;Boleto;Não;Paga;0.0;Regular;17.989871702231643;5470.42
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0053275;58;2025-03-23;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;6670.42
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0069470;35;2025-09-12;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;6670.42
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0070727;46;2025-01-12;;1200;0.0;Débito Automático;Sim;Em Aberto;0.0;Crítico;0.0;6670.42
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0086627;11;2025-03-02;2025-03-01;850;850.0;Pix;Não;Paga;0.0;Regular;12.742825789080747;5820.42
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0097916;40;2026-02-21;;450;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;6670.42
CONTR_2026_09737;Nexus Mediação Financeira;2026-03-21;69;6670.42;Acordo Firmado;67.0;Nordeste;PAG_0098658;15;2025-03-29;2025-06-05;450;469.1;Pix;Sim;Paga;68.0;Regular;7.032540679597386;6201.32
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0034890;25;2025-03-25;2025-03-23;600;600.0;Boleto;Não;Paga;0.0;Regular;44.965039681647525;734.3699999999999
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0038967;28;2025-07-18;2025-07-16;850;850.0;Pix;Sim;Paga;0.0;Regular;63.70047288233399;484.3699999999999
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0047233;19;2025-11-06;2025-11-01;600;600.0;Boleto;Não;Paga;0.0;Regular;44.965039681647525;734.3699999999999
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0047694;49;2025-06-20;;450;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;1334.37
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0048965;45;2025-08-02;;600;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;1334.37
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0054555;31;2025-04-15;2025-04-11;450;450.0;Pix;Sim;Paga;0.0;Regular;33.72377976123564;884.3699999999999
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0063146;6;2025-06-11;2025-06-11;850;850.0;Boleto;Não;Paga;0.0;Regular;63.70047288233399;484.3699999999999
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0067411;49;2025-04-17;2025-05-04;450;461.52;Boleto;Não;Paga;17.0;Regular;34.58710852312327;872.8499999999999
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0068947;14;2026-02-04;2026-02-03;600;600.0;Boleto;Sim;Paga;0.0;Regular;44.965039681647525;734.3699999999999
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0080127;25;2025-06-10;;850;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;1334.37
CONTR_2026_09738;Fênix Recuperação De Crédito;2026-02-28;43;1334.37;Em Aberto;79.0;Nordeste;PAG_0081851;2;2025-07-18;2025-07-13;450;450.0;Boleto;Não;Paga;0.0;Regular;33.72377976123564;884.3699999999999
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0001947;60;2025-11-05;2025-11-05;450;450.0;Boleto;Não;Paga;0.0;Regular;3.4384348244679024;12637.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0003388;15;2025-03-13;2025-03-10;600;600.0;Pix;Não;Paga;0.0;Regular;4.584579765957203;12487.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0046929;24;2026-03-09;2026-03-12;1200;1225.19;Boleto;Não;Paga;3.0;Regular;9.361635472421842;11862.16
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0048475;49;2025-12-03;2025-11-28;450;450.0;Pix;Não;Paga;0.0;Regular;3.4384348244679024;12637.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0059708;13;2025-05-28;2025-05-27;1200;1200.0;Pix;Não;Paga;0.0;Regular;9.169159531914406;11887.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0067646;13;2025-07-01;2025-06-30;450;450.0;Boleto;Não;Paga;0.0;Regular;3.4384348244679024;12637.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0068924;11;2025-11-01;2025-10-29;1500;1500.0;Boleto;Não;Paga;0.0;Regular;11.461449414893007;11587.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0075452;14;2025-02-22;2025-02-18;450;450.0;Boleto;Sim;Paga;0.0;Regular;3.4384348244679024;12637.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0076149;55;2026-01-14;2026-01-13;850;850.0;Boleto;Não;Paga;0.0;Regular;6.494821335106038;12237.35
CONTR_2026_09739;Vértice Asset & Cobrança;2026-02-17;77;13087.35;Em Aberto;39.0;Sudeste;PAG_0078534;32;2025-12-22;2025-12-21;850;850.0;Pix;Não;Paga;0.0;Regular;6.494821335106038;12237.35
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0001462;41;2025-12-19;2025-12-19;600;600.0;Boleto;Não;Paga;0.0;Regular;0.06503141559301606;922031.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0005239;41;2026-01-19;;1500;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;922631.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0030259;32;2025-03-12;2025-04-20;450;464.79;Pix;Não;Paga;39.0;Regular;0.050376586089129885;922166.21
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0033686;54;2025-10-24;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;922631.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0039483;53;2025-08-19;2025-08-17;600;600.0;Débito Automático;Não;Paga;0.0;Regular;0.06503141559301606;922031.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0041302;24;2025-02-23;;850;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;922631.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0051236;52;2025-04-07;2025-04-05;850;850.0;Boleto;Não;Paga;0.0;Regular;0.09212783875677275;921781.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0052607;57;2025-03-31;2025-03-26;450;450.0;Pix;Não;Paga;0.0;Regular;0.04877356169476204;922181.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0068126;1;2025-09-15;;600;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;922631.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0070763;22;2026-01-31;2026-02-16;600;615.17;Débito Automático;Sim;Paga;16.0;Regular;0.06667562655059281;922015.83
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0072276;30;2025-06-17;;850;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;922631.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0079498;27;2025-06-30;2025-06-26;600;600.0;Débito Automático;Não;Paga;0.0;Regular;0.06503141559301606;922031.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0090572;21;2025-06-20;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;922631.0
CONTR_2026_09740;Nexus Mediação Financeira;2026-01-05;90;922631.0;Em Aberto;68.0;Nordeste;PAG_0090647;8;2026-01-24;2026-01-20;850;850.0;Boleto;Não;Paga;0.0;Regular;0.09212783875677275;921781.0
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0014975;1;2026-01-02;2025-12-30;450;450.0;Boleto;Sim;Paga;0.0;Regular;23.59690198895665;1457.03
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0019006;57;2025-04-28;2025-05-11;450;460.93;Boleto;Não;Paga;13.0;Regular;24.17004451948842;1446.1
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0030595;34;2025-08-04;2025-08-16;600;614.38;Boleto;Sim;Paga;12.0;Regular;32.216588097722635;1292.65
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0033424;17;2025-01-31;2025-01-28;600;600.0;Pix;Sim;Paga;0.0;Regular;31.462535985275537;1307.03
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0050135;44;2025-06-01;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;1907.03
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0061383;22;2025-03-15;;450;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;1907.03
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0087495;49;2025-12-14;;600;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;1907.03
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0088309;45;2025-11-27;2026-02-17;600;628.24;Boleto;Não;Paga;82.0;Regular;32.9433726789825;1278.79
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0091065;45;2025-04-20;2025-05-21;1200;1236.28;Boleto;Não;Paga;31.0;Regular;64.82750664646073;670.75
CONTR_2026_09741;Fênix Recuperação De Crédito;2026-04-21;109;1907.03;Ajuizado;38.0;Centro-Oeste;PAG_0098162;48;2026-02-02;2026-04-05;850;884.39;Boleto;Sim;Paga;62.0;Regular;46.37525366669638;1022.64
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0003686;6;2025-02-03;;1200;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;1251.88
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0019386;2;2025-12-09;;600;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;1251.88
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0026723;26;2025-09-08;2025-09-11;1200;1225.19;Pix;Não;Paga;3.0;Regular;97.86800651819662;26.690000000000055
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0032570;4;2025-07-11;2025-07-12;1200;1224.4;Pix;Não;Paga;1.0;Regular;97.80490142825191;27.480000000000018
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0042945;2;2026-01-12;2026-01-09;1200;1200.0;Pix;Não;Paga;0.0;Regular;95.85583282742755;51.88000000000011
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0048498;14;2025-06-09;2025-06-04;450;450.0;Boleto;Não;Paga;0.0;Regular;35.94593731028532;801.8800000000001
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0055295;14;2025-12-22;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;1251.88
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0061043;40;2025-01-29;2025-04-23;850;890.56;Pix;Não;Paga;84.0;Regular;71.13780873566155;361.32000000000016
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0072549;32;2025-03-12;2025-03-08;850;850.0;Boleto;Sim;Paga;0.0;Regular;67.89788158609451;401.8800000000001
CONTR_2026_09742;Fênix Recuperação De Crédito;2026-03-28;95;1251.88;Acordo Firmado;45.0;Sul;PAG_0099219;26;2026-01-24;;850;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;1251.88
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0016249;14;2025-01-19;;850;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;8530.26
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0031898;14;2025-01-26;;450;0.0;Boleto;Sim;Em Aberto;0.0;Crítico;0.0;8530.26
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0061148;54;2025-02-07;2025-02-02;600;600.0;Boleto;Sim;Paga;0.0;Regular;7.033783261002595;7930.26
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0064435;34;2025-12-25;2026-01-24;600;617.94;Boleto;Não;Paga;30.0;Regular;7.244093380506573;7912.32
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0065543;42;2025-04-17;2025-04-14;450;450.0;Pix;Não;Paga;0.0;Regular;5.275337445751947;8080.26
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0065836;32;2025-08-09;2025-08-14;850;868.4;Boleto;Não;Paga;5.0;Regular;10.18022897309109;7661.860000000001
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0070396;22;2025-04-04;;1200;0.0;Boleto;Não;Em Aberto;0.0;Crítico;0.0;8530.26
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0072985;16;2025-01-24;2025-05-15;450;475.48;Débito Automático;Não;Paga;111.0;Regular;5.574038774902523;8054.780000000001
CONTR_2026_09743;Acerta Crédito Integrado;2026-02-05;90;8530.26;Insucesso;64.0;Nordeste;PAG_0074381;43;2025-07-07;2025-08-13;600;619.33;Pix;Sim;Paga;37.0;Regular;7.260388311727896;7910.93
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0005848;25;2025-08-19;2025-09-20;600;618.34;Boleto;Não;Paga;32.0;Regular;4.808620272665272;12240.65
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0018232;3;2025-08-31;2025-12-07;1200;1262.81;Boleto;Não;Paga;98.0;Regular;9.820444685002476;11596.18
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0038717;16;2025-03-17;;450;0.0;Pix;Sim;Em Aberto;0.0;Crítico;0.0;12858.99
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0041199;24;2025-12-23;2025-12-21;850;850.0;Boleto;Sim;Paga;0.0;Regular;6.610161451249281;12008.99
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0059242;29;2025-03-14;2025-03-10;450;450.0;Débito Automático;Sim;Paga;0.0;Regular;3.4994972388966787;12408.99
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0073571;16;2025-06-19;;450;0.0;Débito Automático;Não;Em Aberto;0.0;Crítico;0.0;12858.99
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0079727;30;2025-02-23;;850;0.0;Pix;Não;Em Aberto;0.0;Crítico;0.0;12858.99
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0081196;55;2025-02-22;2025-03-14;450;461.97;Pix;Não;Paga;20.0;Regular;3.5925838654513305;12397.02
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0081876;24;2026-02-27;2026-02-23;600;600.0;Pix;Sim;Paga;0.0;Regular;4.665996318528904;12258.99
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0083862;19;2025-02-20;2025-02-19;600;600.0;Débito Automático;Não;Paga;0.0;Regular;4.665996318528904;12258.99
CONTR_2026_09744;Nexus Mediação Financeira;2026-04-06;120;12858.99;Ajuizado;85.0;Sul;PAG_0098564;8;2025-05-07;2025-05-07;450;450.0;Pix;Não;Paga;0.0;Regular;3.4994972388966787;12408.99
CONTR_2026_09745;Vértice Asset & Cobrança;2026-03-29;116;3143.82;Insucesso;54.0;Sul;PAG_0003340;15;2025-02-11;2025-02-08;450;450.0;Pix;Não;Paga;0.0;Regular;14.313796591407904;2693.82
CONTR_2026_09745;Vértice Asset & Cobrança;2026-03-29;116;3143.82;Insucesso;54.0;Sul;PAG_0006528;17;2026-02-26;2026-03-10;850;870.37;Débito Automático;Não;Paga;12.0;Regular;27.685109198363772;2273.4500000000003
